,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
74,0,,10:31 AM,Amtrak Northeast Regional,11-03-2019,9:05 AM,Philadelphia,1h 26m,NYC,$80.00
75,0,,1:15 PM,Megabus,11-03-2019,11:20 AM,Philadelphia,1h 55m,NYC,$15.00
76,0,,9:15 PM,BoltBus,11-03-2019,7:15 PM,Philadelphia,2h 0m,NYC,$14.00
77,0,,"12:00 AM+1Arrives Mon, Nov 4, 2019",BoltBus,11-03-2019,10:00 PM,Philadelphia,2h 0m,NYC,$12.00
78,0,,10:30 PM,Greyhound,11-03-2019,8:30 PM,Philadelphia,2h 0m,NYC,$11.00
79,0,,11:15 AM,Amtrak Northeast Regional,11-03-2019,9:47 AM,Philadelphia,1h 28m,NYC,$80.00
80,0,,6:20 PM,Megabus,11-03-2019,4:05 PM,Philadelphia,2h 15m,NYC,$15.00
81,0,,2:30 PM,Megabus,11-03-2019,12:20 PM,Philadelphia,2h 10m,NYC,$15.00
82,0,,2:00 PM,Megabus,11-03-2019,11:50 AM,Philadelphia,2h 10m,NYC,$15.00
83,0,,7:15 PM,BoltBus,11-03-2019,5:15 PM,Philadelphia,2h 0m,NYC,$12.00
84,0,,6:36 PM,Amtrak Keystone Service,11-03-2019,5:17 PM,Philadelphia,1h 19m,NYC,$61.00
85,0,,8:55 AM,Megabus,11-03-2019,6:55 AM,Philadelphia,2h 0m,NYC,$11.00
86,0,,1:50 PM,Megabus,11-03-2019,11:50 AM,Philadelphia,2h 0m,NYC,$15.00
87,0,,2:20 PM,Megabus,11-03-2019,12:20 PM,Philadelphia,2h 0m,NYC,$15.00
88,0,,10:10 PM,Greyhound,11-03-2019,8:00 PM,Philadelphia,2h 10m,NYC,$11.00
89,0,,7:31 PM,Amtrak Northeast Regional,11-03-2019,6:05 PM,Philadelphia,1h 26m,NYC,$80.00
90,0,,12:25 PM,Megabus,11-03-2019,10:15 AM,Philadelphia,2h 10m,NYC,$13.00
91,0,,12:15 PM,Megabus,11-03-2019,10:15 AM,Philadelphia,2h 0m,NYC,$13.00
92,0,,3:55 PM,Megabus,11-03-2019,1:50 PM,Philadelphia,2h 5m,NYC,$15.00
